participant,group,n_typing,median_typing,mean_typing,acc_typing,error_rate_typing,n_fluency,n_wrong,acc_fluency,composite_fluency,median_fluency,mean_fluency,max_egner,mean_egner,max_wais,mean_wais,max_vpt,mean_vpt,mean_rt__P_0,mean_rt__P_1,mean_rt__P_2,mean_rt__P_5,acc__P_0,acc__P_1,acc__P_2,acc__P_5,mean_rt__P_congruent,mean_rt__P_incongruent,mean_rt__P_neutral,acc__P_congruent,acc__P_incongruent,acc__P_neutral,mean_rt__M_1,mean_rt__M_2,mean_rt__M_5,acc__M_1,acc__M_2,acc__M_5,mean_rt__M_congruent,mean_rt__M_incongruent,mean_rt__M_neutral,acc__M_congruent,acc__M_incongruent,acc__M_neutral,n_trial_correct,n_trial_lure,mean_rt_correct,mean_rt_lure,acc_veri,veri_performance,dob,age,Nationality,lang_mult,date,frameRate,nationality,gender,maritalstatus,eduLevel,ParentsEdu,income,employment,major,handedness,Medicalhistory,developmentHist,nativelanguage,lingualAbility,multilingual_1,multilingual_1_TEXT,multilingual_2,multilingual_2_TEXT,multilingual_3,multilingual_3_TEXT,multilingual_4,multilingual_4_TEXT,multilingual_5,multilingual_5_TEXT,multilingual_6,multilingual_6_TEXT,mathlanguage_1,multiplylanguage,schooltype_1,difficultiesmath,learnmultiplytable,peercomparison,peercomparison2,rateownfluency_1,dyslexia,mathanxious,examanxious,memory,ethnicity_value,major_relabel,country,avg_digitspan
651964771235,ACB,62,1.3852,1.4851096774193548,100,0,31,1,51.66666666666667,50.83333333333333,2.5739,2.8884870967741936,6,5,3,2.3333333333333335,7,6.333333333333333,0.5875608695652174,0.5829153846153846,0.5954333333333334,0.55554375,95.83333333333334,81.25,93.75,100,0.5508954545454545,0.6035636363636364,0.5875608695652174,91.66666666666666,91.66666666666666,95.83333333333334,0.7498714285714286,0.6135772727272727,0.616625,87.5,91.66666666666666,100,0.6296166666666667,0.7134,0.6376608695652174,100,83.33333333333334,95.83333333333334,120,112,1.2825275,1.6108035714285711,80.55555555555556,0.3282760714285713,2004-04-20,19.514667356041013,NA,NA,2023-10-25T17:34:26Z,62.71558482,Malaysian,Female,Single (never married),"Some college, no degree","Yes, both parents","RM 15,039 or more",Student,psychology,Right,No,No,English,Yes,95,english,30,urdu,50,bahasa melayu,NA,NA,NA,NA,NA,NA,English,English,private_intl,No,Yes,Yes,No,6.5,No,Yes,Yes,Yes,Mixed,Psychology,Malaysia,4.5
675296385237,ACB,62,1.2572,1.3041080645161292,100,0,36,2,60,58.333333333333336,1.98915,2.3555944444444443,7,6,9,8,10,9.333333333333334,0.49580833333333335,0.49929375,0.51816,0.5032125,100,100,93.75,100,0.46922916666666664,0.545695652173913,0.49580833333333335,100,95.83333333333334,100,0.6720181818181818,0.622275,0.5554333333333333,91.66666666666666,100,100,0.5886666666666667,0.6423652173913044,0.6150869565217392,100,95.83333333333334,95.83333333333334,69,65,1.9305710144927537,2.169503076923077,46.52777777777778,0.23893206243032328,2000-06-13,23.29236529675894,NA,NA,2023-09-28T12:52:27Z,60.28817749,Malaysian,Male,Single (never married),"Bachelor's degree (e.g. BA, BS)",No,"RM 7,110 - RM 8,699",Employed full time (40 or more hours per week),NA,Left,No,No,English,Yes,75,English,65,Mandarin,70,Malay,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,Chinese_vernacular,No,Yes,No,No,6,No,No,Yes,No,Chinese,NA,Malaysia,8
678536750213,BCA,62,1.51675,1.542166129032258,100,0,45,1,75,74.16666666666667,1.8532,1.9707244444444445,7,6,6,5.333333333333333,10,9.666666666666666,0.5363666666666667,0.49010625,0.4882533333333333,0.4911875,100,100,93.75,100,0.49885416666666665,0.4805217391304348,0.5363666666666667,100,95.83333333333334,100,1.0840944444444445,1.69006875,0.7107588235294118,75,66.66666666666666,70.83333333333334,1.12225,0.7409333333333333,1.39085,100,37.5,75,141,136,1.0820503546099292,1.322710294117647,96.18055555555556,0.2406599395077178,2001-10-05,21.51050712018658,NA,NA,2023-04-09T17:06:19Z,59.18560606,Malaysian,Female,Single (never married),"Some college, no degree","Yes, both parents","RM 15,039 or more",Student,"Finance, Accounting and Management",Right,No,No,Mandarin,Yes,85,English,65,Mandarin,60,Bahasa Melayu,35,Hokkien,20,Cantonese,50,Korean,Mandarin,Mandarin,Chinese_vernacular,No,Yes,Yes,No,10,No,No,Yes,Yes,Chinese,Finance,Malaysia,6.5
692323212348,CBA,61,1.3262,1.3600770491803278,98.38709677419357,0.01612903225806452,46,2,76.66666666666667,75,1.7367,1.8761,9,8.666666666666666,9,8,10,9.666666666666666,0.46432083333333335,0.57216875,0.4778,0.49876,100,100,87.5,93.75,0.4690875,0.5746285714285715,0.46432083333333335,100,87.5,100,0.5686791666666666,0.530904347826087,0.49985833333333335,100,95.83333333333334,100,0.5006958333333333,0.5930043478260869,0.5083291666666667,100,95.83333333333334,100,143,139,0.8857657342657342,1.0438827338129495,97.91666666666666,0.15811699954721525,2002-09-09,20.565307050219285,NA,NA,2023-04-03T11:28:53Z,144.6340758,Malaysian,Male,Single (never married),"Some college, no degree","Yes, both parents","RM 7,110 - RM 8,699",Student,Computer Science,Right,No,No,Mandarin,Yes,85,English,65,Malay,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,No,Yes,No,Yes,8,No,No,Yes,No,Chinese,Computer_sc,Malaysia,9
697608015709,BCA,62,1.65185,1.7692290322580646,100,0,38,0,63.33333333333333,63.33333333333333,2.0986,2.366857894736842,9,8,8,7.333333333333333,8,7.333333333333333,0.5802826086956522,0.52165,0.56624375,0.5055133333333334,95.83333333333334,100,100,93.75,0.534975,0.5282434782608696,0.5802826086956522,100,95.83333333333334,95.83333333333334,0.7201,0.6479458333333333,0.6124708333333333,83.33333333333334,100,100,0.6537260869565218,0.6537090909090909,0.6623782608695652,95.83333333333334,91.66666666666666,95.83333333333334,140,140,1.2299414285714283,1.3862692857142858,97.2222222222222,0.15632785714285724,1999-04-26,24.426161006857303,NA,NA,2023-09-28T15:43:38Z,60.29908345,Malaysian,Male,Single (never married),"Bachelor's degree (e.g. BA, BS)",No,"RM 8,700 - RM 10,959",Unemployed and currently looking for work,NA,Right,No,No,Mandarin,Yes,60,English,70,Malay,20,Japanese,20,Hokkien,25,Teo Chew,NA,NA,English,English,Chinese_vernacular,No,Yes,Yes,Yes,9,No,No,Yes,Yes,Chinese,NA,Malaysia,8.5
730858445772,CBA,62,1.20275,1.3201403225806452,100,0,45,2,75,73.33333333333333,1.8389,1.9314977777777775,7,6.666666666666667,9,8.333333333333334,10,9.666666666666666,0.44611666666666666,0.4714375,0.47170666666666666,0.4954,100,100,93.75,100,0.42662083333333334,0.5350478260869566,0.44611666666666666,100,95.83333333333334,100,0.7197333333333333,0.6113076923076923,0.6340571428571429,62.5,54.166666666666664,58.333333333333336,0.5277416666666667,NA,0.8307777777777778,100,NA,75,140,130,1.0957214285714283,1.4175523076923078,93.75,0.32183087912087927,1999-03-18,24.532629679443303,NA,NA,2023-09-28T13:01:54Z,239.2916966,Malaysian,Female,Single (never married),"Bachelor's degree (e.g. BA, BS)",No,"RM 7,110 - RM 8,699",Employed full time (40 or more hours per week),NA,Right,No,No,Mandarin,Yes,90,Mandarin,75,English,20,Bahasa Malaysia,50,Hokkien,50,Teochew,NA,NA,Mandarin,Mandarin,Chinese_vernacular,No,Yes,No,No,9.5,No,No,No,Yes,Chinese,NA,Malaysia,8
771719516720,BCA,62,1.14885,1.3616693548387095,100,0,46,1,76.66666666666667,75.83333333333333,1.75615,1.9207956521739131,7,6.333333333333333,6,5.666666666666667,10,10,0.5008958333333333,0.48745625,0.50405,0.5213266666666666,100,100,100,93.75,0.47833333333333333,0.530608695652174,0.5008958333333333,100,95.83333333333334,100,0.4869625,0.475975,0.4361291666666667,100,100,100,0.46234166666666665,0.4747666666666666,0.4619583333333333,100,100,100,141,138,1.1214141843971632,1.2597007246376812,96.875,0.138286540240518,2003-10-07,19.51008345146652,NA,NA,2023-04-11T01:23:29Z,59.9880024,Malaysian,Female,Single (never married),"Associate degree (e.g. AA, AS)","Yes, both parents","RM 15,039 or more",Student,bioscience nutrition,Right,No,No,Mandarin,Yes,70,English,50,Malay,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,Yes,Yes,No,Yes,7.5,No,Yes,Yes,No,Chinese,Biomedical,Malaysia,6.5
798938289447,BCA,61,1.247,1.279349180327869,98.38709677419357,0.01612903225806452,44,5,73.33333333333333,69.16666666666667,1.68015,1.8221954545454544,9,8.666666666666666,8,7.666666666666667,10,10,0.40827083333333336,0.4403666666666667,0.4015066666666667,0.4403,100,93.75,93.75,100,0.4253375,0.43021818181818183,0.40827083333333336,100,91.66666666666666,100,0.5800894736842105,0.57621,0.5541375,79.16666666666666,83.33333333333334,100,0.5592608695652174,0.63343125,0.5353041666666667,95.83333333333334,66.66666666666666,100,125,126,0.8789776,0.9714539682539682,87.15277777777779,0.0924763682539682,2002-12-24,20.320426682225516,NA,NA,2023-04-20T00:51:37Z,143.2870039,Malaysian,Female,Single (never married),"Some college, no degree","Yes, both parents","RM 10,960 - RM 15,039",Student,Mechanical engineering,Right,No,No,Mandarin,Yes,75,English,85,Cantonese,55,Malay,25,Korean,NA,NA,NA,NA,Mandarin,Mandarin,Chinese_vernacular,No,Yes,No,No,10,No,No,No,Yes,Chinese,Engineering,Malaysia,8.5
822385097411,BAC,61,1.2659,1.416134426229508,98.38709677419357,0.01612903225806452,54,2,90,88.33333333333333,1.5976,1.6297537037037038,8,7,9,8.333333333333334,10,9.666666666666666,0.50595,0.479225,0.5508,0.5452812499999999,100,100,100,100,0.5297291666666667,0.520475,0.50595,100,100,100,0.5482913043478261,0.5878416666666667,0.531625,95.83333333333334,100,100,0.5019333333333333,0.6236652173913043,0.5453,100,95.83333333333334,100,139,127,0.8084280575539569,0.9293409448818898,92.36111111111111,0.12091288732793291,2003-07-22,20.339522953171343,NA,NA,2023-11-23T00:15:29Z,59.93048064,Malaysian,Female,Single (never married),"Some college, no degree","Yes, both parents","RM 10,960 - RM 15,039",Student,Psychology,Right,No,No,English,Yes,90,English,90,Mandarin,60,Bahasa Malaysia,70,Cantonese,10,French,NA,NA,Mandarin,Mandarin,Chinese_vernacular,No,Yes,Yes,No,8,No,No,Yes,Yes,Chinese,Psychology,Malaysia,8.5
8233,ABC,62,1.19575,1.3290225806451612,100,0,35,4,58.333333333333336,55.00000000000001,1.5912,2.259162857142857,5,4.666666666666667,7,6,10,10,0.5210083333333333,0.56578125,0.56073125,0.50501875,100,100,100,100,0.4804541666666667,0.6072333333333333,0.5210083333333333,100,100,100,0.5611608695652174,0.6159652173913044,0.48420416666666666,95.83333333333334,95.83333333333334,100,0.5172478260869565,0.61599565217391306,0.5262583333333334,95.83333333333334,95.83333333333334,100,142,133,1.345350704225352,1.6523353383458648,95.48611111111111,0.3069846341205127,2002-10-18,20.471057588314697,NA,NA,2023-04-08T01:17:26Z,146.7351431,Malaysian,Male,Single (never married),"Associate degree (e.g. AA, AS)","Yes, both parents","RM 5,880 - RM 7,099",Student,Bsc Psychology and Cognitive Neuroscience,Right,No,No,Mandarin,Yes,70,English,60,Malay,60,Hokkien,NA,NA,NA,NA,NA,NA,English,English,Chinese_vernacular,No,Yes,No,No,8,No,No,No,Yes,Chinese,Psychology,Malaysia,6
8242,CBA,62,1.3571,1.404367741935484,100,0,50,1,83.33333333333334,82.5,1.71765,1.785684,8,7,6,5,10,9.666666666666666,0.4964208333333333,0.47869285714285714,0.48924285714285715,0.5601866666666667,100,87.5,87.5,93.75,0.4651227272727273,0.558152380952381,0.4964208333333333,91.66666666666666,87.5,100,0.5801428571428572,0.5547045454545455,0.47381304347826086,87.5,91.66666666666666,95.83333333333334,0.500075,0.5997166666666667,0.5203125,100,75,100,131,124,0.9110114503816794,1.1176177419354838,88.54166666666666,0.2066062915538044,2002-06-20,20.833883442815676,NA,NA,2023-04-20T13:49:20Z,60.0024001,Malaysian,Female,Single (never married),"Bachelor's degree (e.g. BA, BS)","Yes, both parents","RM 7,110 - RM 8,699",Student,Psychology,Right,No,No,Mandarin,Yes,80,English,70,Malay,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,Chinese_vernacular,No,Yes,Yes,Yes,10,No,Yes,Yes,Yes,Chinese,Psychology,Malaysia,7
8251,CBA,61,1.0498,1.0333540983606555,98.38709677419357,0.01612903225806452,50,4,83.33333333333334,80,1.55815,1.656624,7,6.666666666666667,7,6.333333333333333,10,10,0.45390416666666666,0.46409375,0.45611333333333337,0.43364,100,100,93.75,93.75,0.4362916666666667,0.4682181818181818,0.45390416666666666,100,91.66666666666666,100,0.6482727272727272,0.6020434782608696,0.5563695652173913,91.66666666666666,95.83333333333334,95.83333333333334,0.5826708333333334,0.6252142857142857,0.5996478260869565,100,87.5,95.83333333333334,140,134,0.9605814285714286,1.125423880597015,95.13888888888889,0.16484245202558634,2002-12-11,20.333405281485287,NA,NA,2023-04-11T18:37:50Z,60.0024001,Malaysian,Female,Single (never married),"Some college, no degree","Yes, mother only","RM 8,700 - RM 10,959",Student,BSc (Hons) Psychology and Cognitive Neuroscience,Right,No,No,Cantonese,Yes,60,Cantonese,70,Chinese,85,English,60,Malay,NA,NA,NA,NA,Dual,Mandarin,Chinese_vernacular,No,Yes,No,No,7.5,No,Yes,Yes,Yes,Chinese,Psychology,Malaysia,7
838440669607,CBA,62,1.45785,1.497132258064516,100,0,17,6,28.333333333333332,23.333333333333332,2.4586,2.9515352941176474,7,6,6,5.666666666666667,10,9.666666666666666,0.5191,0.5551666666666667,0.59773125,0.56255,100,93.75,100,87.5,0.5253416666666667,0.6266047619047619,0.5191,100,87.5,100,0.78685,0.706535,0.6147625,91.66666666666666,83.33333333333334,100,0.6394478260869565,0.7247761904761905,0.7394590909090909,95.83333333333334,87.5,91.66666666666666,124,101,1.7396298387096774,2.2322841584158417,78.125,0.4926543197061643,2002-04-11,21.54006546581489,NA,NA,2023-10-25T12:12:49Z,59.91970759,Malaysian,Female,Single (never married),"Some college, no degree","Yes, mother only","RM 15,039 or more",Student,Psychology,Right,No,No,English,Yes,100,English,50,Malay,30,Chinese,40,Cantonese,NA,NA,NA,NA,English,English,public_malay,No,Yes,Yes,Yes,5,No,Yes,Yes,No,Chinese,Psychology,Malaysia,6.5
848199286335,CAB,62,1.58995,1.6603096774193549,100,0,27,2,45,43.333333333333336,2.6697,3.032640740740741,7,6,8,7,10,9.666666666666666,0.575,0.594125,0.56559375,0.6545214285714286,95.83333333333334,100,100,87.5,0.5617083333333334,0.6471727272727272,0.575,100,91.66666666666666,95.83333333333334,0.9341583333333332,0.8063333333333333,0.7243869565217391,100,100,95.83333333333334,0.7461,0.8381000000000001,0.8854166666666666,100,95.83333333333334,100,140,135,2.272362857142858,2.5157237037037037,95.48611111111111,0.24336084656084633,2001-06-19,21.798857311931197,NA,NA,2023-04-07T00:46:59Z,60.20832079,Malaysian,Male,Single (never married),"Bachelor's degree (e.g. BA, BS)","Yes, mother only","RM 4,850 - RM 5,879",Student,Computer Science with AI,Left,No,No,Mandarin,Yes,50,English,50,Malay,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,Yes,Yes,No,Yes,8,No,No,No,Yes,Chinese,Computer_sc,Malaysia,7.5
8485,BAC,62,1.4655,1.6280274193548387,100,0,21,2,35,33.33333333333333,2.5173,3.8725714285714288,4,3.6666666666666665,6,5,8,7.333333333333333,0.5041541666666667,0.53795,0.5174533333333333,0.51154375,100,100,93.75,100,0.4915125,0.5546695652173913,0.5041541666666667,100,95.83333333333334,100,1.1244583333333331,1.1685,0.8910913043478261,100,100,95.83333333333334,1.00055,1.0381,1.151525,100,95.83333333333334,100,132,122,2.6651128787878786,3.319804918032787,88.19444444444444,0.6546920392449085,2003-12-30,19.24889371454103,NA,NA,2023-03-30T15:48:08Z,59.53089654,Malaysian,Female,Single (never married),High school degree or equivalent (e.g. GED),No,"RM 8,700 - RM 10,959",Student,psychology,Right,No,No,Mandarin,Yes,45,chinese,70,English,35,Malay,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,Chinese_vernacular,Yes,Yes,Yes,Yes,4.5,No,Yes,Yes,No,Chinese,Psychology,Malaysia,5
8488,CBA,60,1.25675,1.36546,96.7741935483871,0.03225806451612905,37,5,61.66666666666667,57.49999999999999,1.8652,2.1114135135135137,7,6.666666666666667,5,4.666666666666667,10,9.333333333333334,0.47739166666666666,0.4412,0.4756933333333333,0.4737,100,93.75,93.75,100,0.4583791666666666,0.46961363636363634,0.47739166666666666,100,91.66666666666666,100,0.6251217391304348,0.6331652173913044,0.5691166666666667,95.83333333333334,95.83333333333334,100,0.6031458333333333,0.6474652173913044,0.5753130434782608,100,95.83333333333334,95.83333333333334,143,135,1.1754895104895104,1.377197037037037,96.5277777777778,0.20170752654752655,2003-03-31,19.974517143413944,NA,NA,2023-03-21T16:37:02Z,60.32090723,Malaysian,Female,Single (never married),High school degree or equivalent (e.g. GED),"Yes, both parents","RM 7,110 - RM 8,699",Student,Psychology Year One,Right,No,No,Mandarin,Yes,85,Chinese,70,English,40,Malay,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,No,Yes,No,Yes,8.5,No,No,Yes,Yes,Chinese,Psychology,Malaysia,6
8497,CBA,61,1.1833,1.2451377049180328,98.38709677419357,0.01612903225806452,16,3,26.666666666666668,24.166666666666668,2.5951,4.185175,6,5.666666666666667,7,6.333333333333333,9,8.333333333333334,0.6057173913043479,0.5724666666666667,0.6302714285714286,0.6405923076923077,95.83333333333334,93.75,87.5,81.25,0.5898238095238095,0.6358190476190476,0.6057173913043479,87.5,87.5,95.83333333333334,1.0100571428571428,0.77135,0.8608454545454546,87.5,83.33333333333334,91.66666666666666,0.7530318181818182,1.0336888888888889,0.8871173913043479,91.66666666666666,75,95.83333333333334,108,91,2.5927898148148145,2.6899175824175825,69.09722222222221,0.09712776760276798,2003-03-07,20.182772140593713,NA,NA,2023-05-12T18:10:50Z,59.99880002,Malaysian,Male,Single (never married),"Associate degree (e.g. AA, AS)","Yes, both parents","RM 15,039 or more",Student,Psychology,Right,No,No,Bahasa Malaysia (Northern/Central/Southern accent),Yes,100,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malay,Malay,public_malay,Yes,Yes,No,Yes,6.5,No,Yes,Yes,No,Malay,Psychology,Malaysia,6.5
8506,CBA,62,1.2182499999999998,1.3272951612903223,100,0,50,3,83.33333333333334,80.83333333333333,1.56805,1.695494,8,7.666666666666667,9,8.666666666666666,10,9.666666666666666,0.5273086956521739,0.4854,0.4977875,0.49229375,95.83333333333334,93.75,100,100,0.4989708333333333,0.4846521739130435,0.5273086956521739,100,95.83333333333334,95.83333333333334,0.6356391304347826,0.5614772727272728,0.5307999999999999,95.83333333333334,91.66666666666666,100,0.5403583333333333,0.5928476190476191,0.5955416666666666,100,87.5,100,137,132,0.8122912408759124,1.0260234848484848,93.4027777777778,0.2137322439725724,2002-02-17,21.144096100083654,NA,NA,2023-04-10T21:08:47Z,60.03842459,Malaysian,Male,Single (never married),"Some college, no degree","Yes, father only","RM 15,039 or more",Student,Psychology and Cognitive Neuroscience,Right,No,No,Mandarin,Yes,95,Mandarin,85,English,75,Malay,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,Chinese_vernacular,No,Yes,Yes,No,8,No,No,Yes,No,Chinese,Psychology,Malaysia,8.5
8509,BAC,58,1.4926,1.6316086206896552,93.5483870967742,0.0645161290322581,48,1,80,79.16666666666666,1.76335,1.8539520833333336,5,4.666666666666667,6,5.666666666666667,7,6.333333333333333,0.7029166666666666,0.8312066666666666,0.7446533333333333,0.8261642857142857,100,93.75,93.75,87.5,0.6923956521739131,0.918052380952381,0.7029166666666666,95.83333333333334,87.5,100,0.8951666666666667,0.676225,0.8087521739130434,100,83.33333333333334,95.83333333333334,0.7658863636363636,0.8682869565217392,0.7631681818181818,91.66666666666666,95.83333333333334,91.66666666666666,130,128,0.8201384615384616,0.93752890625,89.58333333333334,0.11739044471153837,2005-05-05,17.877383400480397,NA,NA,2023-03-21T17:08:34Z,60.80505898,Malaysian,Male,Single (never married),Less than a high school diploma,"Yes, both parents","RM 5,880 - RM 7,099",Student,BSC Hons Psychology,Right,No,No,English,Yes,80,French,100,English,NA,Malay,45,NA,NA,NA,NA,NA,English,English,private_intl,No,Yes,No,Yes,5,No,Yes,Yes,Yes,Chinese,Psychology,Malaysia,5.5
8515,ABC,62,1.1995,1.2598387096774193,100,0,43,1,71.66666666666667,70.83333333333334,1.715,2.0749534883720933,9,8.333333333333334,9,8.666666666666666,10,10,0.557625,0.5520625,0.5241875,0.5077333333333334,100,100,100,93.75,0.5184166666666666,0.5388695652173913,0.557625,100,95.83333333333334,100,0.5654347826086956,0.5356521739130435,0.5259583333333333,95.83333333333334,95.83333333333334,100,0.5282083333333334,0.5674090909090909,0.5328333333333334,100,91.66666666666666,100,141,141,0.881758865248227,1.130177304964539,97.91666666666666,0.24841843971631197,2003-07-06,20.229738657280656,NA,NA,2023-09-27T21:53:20Z,62.5,Malaysian,Female,Single (never married),"Bachelor's degree (e.g. BA, BS)",No,"RM 5,880 - RM 7,099",Student,Psychology,Right,No,No,Mandarin,Yes,50,English,40,Malay,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,Yes,Yes,No,Yes,8,No,Yes,Yes,Yes,Chinese,Psychology,Malaysia,9
8533,ABC,62,1.34865,1.451856451612903,100,0,42,1,70,69.16666666666667,2.1319,2.109104761904762,6,5.666666666666667,7,6.666666666666667,9,8.666666666666666,0.49893333333333334,0.514625,0.5178875000000001,0.506925,100,100,100,100,0.4882875,0.5380041666666666,0.49893333333333334,100,100,100,0.7095166666666667,0.6826818181818182,0.6119833333333333,100,91.66666666666666,100,0.6648521739130435,0.7007333333333333,0.635904347826087,95.83333333333334,100,95.83333333333334,136,129,1.1307220588235294,1.3187007751937985,92.01388888888889,0.18797871637026908,2003-01-08,20.929758763435743,NA,NA,2023-12-13T14:15:55Z,59.88023952,Malaysian,Female,Single (never married),"Some college, no degree","Yes, father only","RM 7,110 - RM 8,699",Student,Psychology,Right,No,No,Mandarin,Yes,80,Malay,70,English,95,Fuchow,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,Yes,Yes,No,Yes,8,No,Yes,Yes,No,Chinese,Psychology,Malaysia,6.5
857677498017,CBA,61,1.1168,1.22907868852459,98.38709677419357,0.01612903225806452,51,2,85,83.33333333333334,1.6394,1.7128039215686277,6,5,4,3.6666666666666665,10,10,0.51845,0.5082333333333333,0.5223625,0.4979666666666666,100,93.75,100,93.75,0.49843333333333334,0.5222,0.51845,100,91.66666666666666,100,0.6350782608695652,0.5823285714285714,0.5779388888888889,95.83333333333334,87.5,75,0.5433083333333333,0.6588058823529411,0.6190238095238095,100,70.83333333333334,87.5,102,77,0.8279127450980392,0.45018831168831175,62.15277777777778,-0.3777244334097275,2001-05-05,21.91360371267143,NA,NA,2023-04-03T22:39:00Z,60.06006006,Malaysian,Male,Single (never married),High school degree or equivalent (e.g. GED),"Yes, both parents","RM 7,110 - RM 8,699",Student,Mechatronics engineering,Right,No,No,Mandarin,Yes,75,English,75,Malay,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,Chinese_vernacular,No,Yes,No,Yes,9,No,No,Yes,Yes,Chinese,Engineering,Malaysia,5
8596,ABC,61,2.0995,2.3600180327868854,98.38709677419357,0.01612903225806452,21,1,35,34.166666666666664,2.5303,3.3346190476190474,4,3.3333333333333335,6,5.666666666666667,10,9.666666666666666,1.1740166666666665,0.7623800000000001,1.5733133333333331,0.82845625,100,93.75,93.75,100,1.240795833333333,0.8414363636363636,1.1740166666666665,100,91.66666666666666,100,1.0892727272727274,0.7715190476190477,1.6087318181818182,91.66666666666666,87.5,91.66666666666666,1.1918875,1.2473235294117646,1.0728416666666667,100,70.83333333333334,100,137,138,1.307507299270073,1.3388021739130436,95.48611111111111,0.03129487464297065,2004-12-08,18.362014072774866,NA,NA,2023-04-19T17:24:55Z,10.0064041,Malaysian,Female,Single (never married),"Bachelor's degree (e.g. BA, BS)","Yes, both parents","RM 15,039 or more",Student,psychology and cognitive neuroscience,Right,No,No,Bahasa Malaysia (Northern/Central/Southern accent),Yes,100,english,65,malay,75,french,NA,NA,NA,NA,NA,NA,English,English,private_intl,No,Yes,No,No,9.5,No,No,Yes,No,Malay,Psychology,Malaysia,5
8644,BCA,60,1.482,1.6385733333333334,96.7741935483871,0.03225806451612905,27,3,45,42.5,2.1537,3.045666666666667,5,4.333333333333333,5,4.333333333333333,8,7.333333333333333,0.496075,0.47105,0.5701933333333333,0.5662214285714285,100,87.5,93.75,87.5,0.4835291666666667,0.6036842105263158,0.496075,100,79.16666666666666,100,0.6230818181818182,0.5903521739130435,0.5886565217391304,91.66666666666666,95.83333333333334,95.83333333333334,0.58645,0.6231666666666666,0.5940739130434782,100,87.5,95.83333333333334,128,111,1.5215453125,1.942254954954955,82.98611111111111,0.420709642454955,2003-09-10,19.528322618133195,NA,NA,2023-03-21T17:16:33Z,60.11783095,Non-Malaysian,Female,Single (never married),"Some college, no degree","Yes, both parents","RM 15,039 or more",Student,Psychology and Cognitive Neuroscience,Right,No,No,Others,Yes,80,Marathi,75,Hindi,100,English,5,French,NA,NA,NA,NA,English,English,private_intl,Yes,Yes,Yes,No,7.5,No,Yes,Yes,Yes,Indian,Psychology,Malaysia,5
8665,BAC,60,1.4590999999999998,1.51321,96.7741935483871,0.03225806451612904,24,1,40,39.166666666666664,2.4541,3.477925,7,6.333333333333333,5,4.666666666666667,9,8.333333333333334,0.5838041666666667,0.57380625,0.697925,0.659,100,100,100,100,0.6474333333333333,0.6397208333333333,0.5838041666666667,100,100,100,0.8720826086956521,0.7921863636363636,0.78395,95.83333333333334,91.66666666666666,100,0.7353166666666666,0.8714181818181818,0.8470434782608696,100,91.66666666666666,95.83333333333334,140,135,2.0007442857142856,2.517817037037037,95.48611111111111,0.5170727513227513,2003-05-13,20.03495883993079,NA,NA,2023-05-25T18:26:57Z,59.97361161,Malaysian,Non-binary/ third gender,Single (never married),High school degree or equivalent (e.g. GED),"Yes, both parents","RM 4,850 - RM 5,879",Student,Psychology,Right,No,No,Bahasa Malaysia (Northern/Central/Southern accent),Yes,95,english,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dual,Dual,public_malay,Yes,Yes,No,Yes,7,No,Yes,Yes,No,Malay,Psychology,Malaysia,6
8668,CAB,58,1.3138999999999998,1.3810327586206896,93.5483870967742,0.0645161290322581,33,8,55.00000000000001,48.333333333333336,2.0333,2.2805848484848483,8,7.333333333333333,8,7.333333333333333,10,9.333333333333334,0.4997782608695652,0.5432133333333333,0.546475,0.53995,95.83333333333334,93.75,100,87.5,0.49877916666666666,0.5943047619047619,0.4997782608695652,100,87.5,95.83333333333334,0.557175,0.5320545454545454,0.5018086956521739,100,91.66666666666666,95.83333333333334,0.4787458333333333,0.5668190476190477,0.5510791666666667,100,87.5,100,126,101,1.0295984126984128,1.4143534653465346,78.81944444444444,0.3847550526481218,2004-05-24,18.830185559579945,NA,NA,2023-03-23T17:24:23Z,14.39760424,Non-Malaysian,Male,Single (never married),High school degree or equivalent (e.g. GED),"Yes, both parents","RM 10,960 - RM 15,039",Student,Psychology,Right,No,No,Others,Yes,100,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,private_intl,Yes,Yes,Yes,Yes,7.5,No,Yes,Yes,Yes,Indonesian,Psychology,Malaysia,8
